id,Year,Page,COR,LOE,Recommendation,SourceFile
id_01165,2023,26,Class 1,B-R,Patients with AF seeking a rhythm-control strategy should minimize or eliminate alcohol consumption to reduce AF recurrence and burden.1–3,joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01166,2023,26,Class 3: No Benefit,B-NR,"For patients with AF, recommending caffeine abstention to prevent AF episodes is of no benefit, although it may reduce symptoms in patients who report caffeine triggers or worsens AF symptoms.1–9",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01167,2023,27,Class 1,B-NR,"For patients with AF and hypertension, optimal BP control is recommended to reduce AF recurrence and AF-related cardiovascular events.1–7",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01168,2023,28,2B,B-NR,"Among patients with AF, it may be reasonable to screen for obstructive sleep apnea, given its high prevalence in patients with AF, although the role of treatment of sleep-disordered breathing (SDB) to maintain sinus rhythm is uncertain.1–13",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01169,2023,28,Class 1,A,"Patients with AF should receive comprehensive care addressing guideline-directed LRFM, AF symptoms, risk of stroke, and other associated medical conditions to reduce AF burden, progression, or consequences.1–3",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01170,2023,28,2A,B-R,"In patients with AF, use of clinical care pathways, such as nurse-led AF clinics, is reasonable to promote comprehensive, team-based care and to enhance adherence to evidence-based therapies for AF and associated conditions.4–6",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01171,2023,29,Class 1,B-NR,"Patients with AF should be evaluated for their annual risk of thromboembolic events using a validated clinical risk score, such as CHA2DS2-VASc.1–4",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01172,2023,29,Class 1,B-NR,"Patients with AF should be evaluated for factors that specifically indicate a higher risk of bleeding, such as previous bleeding and use of drugs that increase bleeding risk, in order to identify possible interven- tions to prevent bleeding on anticoagulation.5–7",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01173,2023,29,2A,C-LD,"Patients with AF at intermediate annual risk of thromboembolic events by risk scores (eg, equiva- lent to CHA2DS2-VASc score of 1 in men or 2 in women), who remain uncertain about the benefit of anticoagulation, can benefit from consideration of factors that might modify their risk of stroke to help inform the decision.*",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01174,2023,29,Class 3: No Benefit,B-NR,"In patients who are deemed at high risk for stroke, bleeding risk scores should not be used in isolation to determine eligibility for oral anticoagulation but instead to identify and modify bleeding risk factors and to inform medical decision-making.8–10 *Factors may include AF burden or other features in Table 3.",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01175,2023,31,Class 1,B-R,"In patients diagnosed with AF who have an estimated annual risk of stroke or thromboembolic events ≥2%, selection of therapy to reduce the risk of stroke should be based on the risk of thromboembolism, regardless of whether the AF pattern is paroxysmal, persistent, long-standing persistent, or permanent.1–3",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01176,2023,31,Class 1,B-NR,"In patients with AF at risk for stroke, reevaluation of the need for and choice of stroke risk reduction therapy at periodic intervals is recommended to reassess stroke and bleeding risk, net clinical benefit, and proper dosing.4,5",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01177,2023,33,Class 1,A,"For patients with AF and an estimated annual thromboembolic risk of ≥2% per year (eg, CHA2DS2-VASc score of ≥2 in men and ≥3 in women), anticoagulation is recommended to prevent stroke and systemic thromboembolism.1–7",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01178,2023,33,Class 1,A,"In patients with AF who do not have a history of moderate to severe rheumatic mitral stenosis or a mechanical heart valve, and who are candidates for anticoagulation, DOACs are recommended over warfarin to reduce the risk of mortality, stroke, systemic embolism, and ICH.1–7",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01179,2023,33,2A,A,"For patients with AF and an estimated annual thromboembolic risk of ≥1% but <2% per year (equivalent to CHA2DS2-VASc score of 1 in men and 2 in women), anticoagulation is reasonable to prevent stroke and systemic thromboembolism.1,3",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01180,2023,33,Class 3: No Benefit,B-NR,"In patients with AF without risk factors for stroke, aspirin monotherapy for prevention of thromboem- bolic events is of no benefit.10,11",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01181,2023,36,Class 1,C-LD,"For patients with AF receiving DOACs, optimal man- agement of drug interactions is recommended for those receiving concomitant therapy with interacting drugs, especially CYP3A4 and/or p-glycoprotein inhibitors or inducers (Table 13).1–7",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01182,2023,36,Class 1,B-R,"For patients with AF receiving warfarin,* a target INR between 2 and 3 is recommended, as well as optimal management of drug-drug interactions, consistency in vitamin K dietary intake, and routine INR monitoring to improve time in therapeutic range and to minimize risks of preventable thromboembolism or major bleed- ing.8–10",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01183,2023,38,2A,B-R,"In patients with stroke or TIA of undetermined cause, initial cardiac monitoring and, if needed, extended monitoring with an implantable loop recorder are reasonable to improve detection of AF.1 Table 13.  Continued Class VKA Direct Thrombin Inhibitor Factor Xa Inhibitor Name Warfarin Dabigatran Rivaroxaban Apixaban Edoxaban Appropriate use based on liver function (Child-Pugh score)† Child-Pugh A (mild) Not mentioned in the labeling No dose adjustment needed No dose adjustment needed No dose adjustment needed No dose adjustment needed Child-Pugh B (moderate) Use with caution Avoid use Use with caution Use with caution Child-Pugh C (severe) Avoid use Avoid use Avoid use Avoid use Information obtained from manufacturer package inserts.13,14,20–22 Adapted with permission from pgs. 28-31 of Kido et al.23 Copyright 2021 American College of",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01184,2023,40,2A,B-NR,"For patients with a device-detected atrial high-rate episode (AHRE) lasting ≥24 hours1 and with a CHA2DS2-VASc score ≥2 or equivalent stroke risk,2 it is reasonable to initiate oral anticoagulation3 within a SDM framework that considers episode duration and individual patient risk.",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01185,2023,40,2B,B-NR,"For patients with a device-detected AHRE last- ing between 5 minutes and 24 hours and with a CHA2DS2-VASc score ≥3 or equivalent stroke risk,2 it may be reasonable to initiate anticoagulation within a SDM framework that considers episode duration and individual patient risk.",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01186,2023,40,Class 3: No Benefit,B-NR,"Patients with a device-detected AHRE lasting <5 minutes and without another indication for oral anticoagulation should not receive oral anticoagulation.4,5",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01187,2023,42,2A,B-NR,"In patients with AF, a moderate to high risk of stroke (CHA2DS2-VASc score ≥2), and a contraindication (Table 14) to long-term oral anticoagulation due to a nonreversible cause, percutaneous LAAO (pLAAO) is reasonable.1–4",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01188,2023,42,2B,B-R,"In patients with AF and a moderate to high risk of stroke and a high risk of major bleeding on oral anti- coagulation, pLAAO may be a reasonable alternative to oral anticoagulation based on patient preference, with careful consideration of procedural risk and with the understanding that the evidence for oral antico- agulation is more extensive.1–3,5,6",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01189,2023,43,Class 1,A,"In patients with AF undergoing cardiac surgery with a CHA2DS2-VASc score ≥2 or equivalent stroke risk, surgical LAA exclusion, in addition to continued anti- coagulation, is indicated to reduce the risk of stroke and systemic embolism.1–3",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01190,2023,43,Class 1,A,"In patients with AF undergoing cardiac surgery and LAA exclusion, a surgical technique resulting in absence of flow across the suture line and a stump of <1 cm as determined by intraoperative trans- esophageal echocardiography should be used.1,4,5",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01191,2023,43,2B,A,"In patients with AF undergoing cardiac surgery with CHA2DS2-VASc score ≥2 or equivalent stroke risk, the benefit of surgical LAA exclusion in the absence of continued anticoagulation to reduce the risk of stroke and systemic embolism is uncertain.1–3",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01192,2023,44,Class 1,B-NR,"In patients with AF receiving dabigatran who develop life-threatening bleeding, treatment with idarucizumab is recommended to rapidly reverse dabigatran’s anticoagulation effect.1–3",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01193,2023,44,2A,C-LD,"In patients with AF receiving dabigatran who develop life-threatening bleeding, treatment with activated prothrombin complex concentrate (PCC) is reason- able to reverse dabigatran’s anticoagulation effect if idarucizumab is unavailable.4,5",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
id_01194,2023,45,Class 1,A,"In patients with AF receiving warfarin who develop life-threatening bleeding, treatment with 4-factor prothrombin complex concentrate (if available) in addition to intravenous vitamin K is recommended to rapidly achieve INR correction over fresh frozen plasma and intravenous vitamin K treatment.8–10",joglar-et-al-2023-acc-aha-accp-hrs-guideline-for-the-diagnosis-and-management-of-atrial-fibrillation-a-report-of-the.pdf
